Date,Co2,Ordinal_date,Detrended_co2
1970-11-21,324.23,4621,-2.1277353818132383
1970-11-28,324.71,4628,-1.668740656316686
1970-12-05,324.73,4635,-1.6697554739679958
1970-12-12,325.0,4642,-1.4207798347674157
1970-12-19,325.29,4649,-1.151813738714793
1970-12-26,325.58,4656,-0.8828571858101668
1971-01-02,325.77,4663,-0.7139101760535596
1971-01-09,325.89,4670,-0.6149727094448849
1971-01-16,325.9,4677,-0.6260447859842202
1971-01-23,326.72,4684,0.17287359432850735
1971-01-30,326.68,4691,0.11178243149316813
1971-02-06,326.55,4698,-0.03931827449014236
1971-02-13,326.49,4705,-0.12042852362145595
1971-02-20,326.79,4712,0.15845168409930466
1971-02-27,327.05,4719,0.3973223486719917
1971-03-06,327.15,4726,0.47618347009671425
1971-03-13,327.34,4733,0.6450350483734155
1971-03-20,327.08,4740,0.3638770835021887
1971-03-27,327.45,4747,0.7127095754829611
1971-04-03,327.44,4754,0.6815325243157417
1971-04-10,327.1,4761,0.320345930000542
1971-04-17,327.71,4768,0.9091497925372778
1971-04-24,328.56,4775,1.7379441119260832
1971-05-01,328.2,4782,1.3567288881669128
1971-05-08,329.07,4789,2.2055041212597075
1971-05-15,329.28,4796,2.3942698112045377
1971-05-22,328.92,4803,2.0130259580013785
1971-05-29,328.81,4810,1.881772561650223
1971-06-05,328.56,4817,1.6105096221510848
1971-06-12,328.8,4824,1.8292371395039595
1971-06-19,328.18,4831,1.1879551137088242
1971-06-26,328.52,4838,1.5066635447656722
1971-07-03,327.92,4845,0.885362432674583
1971-07-10,327.88,4852,0.8240517774354998
1971-07-17,327.55,4859,0.47273157904834306
1971-07-24,326.21,4866,-0.8885981624867441
1971-07-31,326.74,4873,-0.3799374471697661
1971-08-07,326.12,4880,-1.0212862750008753
1971-08-14,325.61,4887,-1.5526446459799104
1971-08-21,325.39,4894,-1.794012560106978
1971-08-28,324.04,4901,-3.1653900173819807
1971-09-04,323.65,4908,-3.576777017805
1971-09-11,323.51,4915,-3.7381735613760156
1971-09-18,323.26,4922,-4.009579648095041
1971-09-25,323.3,4929,-3.9909952779619857
1971-10-02,323.32,4936,-3.992420450977022
1971-10-09,322.95,4943,-4.383855167139984
1971-10-16,323.52,4950,-3.835299426450945
1971-10-23,323.69,4957,-3.686753228909879
1971-10-30,324.4,4964,-2.998216574516846
1971-11-06,324.36,4971,-3.059689463271752
1971-11-13,324.53,4978,-2.911171895174732
1971-11-20,325.04,4985,-2.4226638702256196
1971-11-27,325.51,4992,-1.9741653884245238
1971-12-04,325.38,4999,-2.125676449771447
1971-12-11,325.93,5006,-1.597197054266303
1971-12-18,326.28,5013,-1.2687272019092006
1971-12-25,326.35,5020,-1.2202668927000104
1972-01-01,326.61,5027,-0.9818161266389325
1972-01-08,326.67,5034,-0.9433749037257257
1972-01-15,326.62,5041,-1.0149432239605858
1972-01-22,326.68,5048,-0.9765210873434285
1972-01-29,327.24,5055,-0.4381084938742674
1972-02-05,327.4,5062,-0.29970544355307993
1972-02-12,327.95,5069,0.22868806362009764
1972-02-19,327.83,5076,0.08707202764531985
1972-02-26,327.42,5083,-0.34455355147741784
1972-03-04,327.58,5090,-0.20618867374827232
1972-03-11,327.16,5097,-0.6478333391669935
1972-03-18,327.78,5104,-0.04948754773380415
1972-03-25,328.62,5111,0.7688487005515299
1972-04-01,328.97,5118,1.0971754056888017
1972-04-08,329.47,5125,1.5754925676780545
1972-04-15,329.83,5132,1.9138001865193246
1972-04-22,330.13,5139,2.192098262212596
1972-04-29,330.02,5146,2.0603867947578465
1972-05-06,330.04,5153,2.0586657841552096
1972-05-13,329.75,5160,1.7469352304045174
1972-05-20,330.11,5167,2.085195133505863
1972-05-27,330.21,5174,2.1634454934591645
1972-06-03,329.71,5181,1.6416863102645038
1972-06-10,329.15,5188,1.0599175839218447
1972-06-17,329.04,5195,0.9281393144312347
1972-06-24,328.52,5202,0.38635150179260336
1972-07-01,328.63,5209,0.4745541460060281
1972-07-08,328.3,5216,0.12274724707140194
1972-07-15,327.72,5223,-0.47906919501116363
1972-07-22,328.14,5230,-0.08089518024178233
1972-07-29,327.51,5237,-0.7327307086203518
1972-08-05,326.92,5244,-1.3445757801468972
1972-08-12,326.66,5251,-1.6264303948214547
1972-08-19,326.57,5258,-1.7382945526439926
1972-08-26,325.05,5265,-3.2801682536145336
1972-09-02,325.4,5272,-2.952051497733123
1972-09-09,325.77,5279,-2.6039442849996135
1972-09-16,324.81,5286,-3.5858466154140842
1972-09-23,324.26,5293,-4.157758488976583
1972-09-30,324.23,5300,-4.2096799056870395
1972-10-07,324.88,5307,-3.5816108655455423
1972-10-14,325.52,5314,-2.9635513685520323
1972-10-21,325.11,5321,-3.395501414706473
1972-10-28,325.86,5328,-2.667461004008942
1972-11-04,326.32,5335,-2.2294301364593707
1972-11-11,326.13,5342,-2.44140881205783
1972-11-18,326.44,5349,-2.1533970308042285
1972-11-25,326.98,5356,-1.635394792698662
1972-12-02,326.94,5363,-1.697402097741076
1972-12-09,327.16,5370,-1.4994189459314384
1972-12-16,327.6,5377,-1.0814453372698267
1972-12-23,327.91,5384,-0.7934812717562068
1972-12-30,328.26,5391,-0.4655267493905626
1973-01-06,328.4,5398,-0.3475817701729511
1973-01-13,328.44,5405,-0.3296463341033018
1973-01-20,328.66,5412,-0.13172044118164195
1973-01-27,328.86,5419,0.046195908592039814
1973-02-03,329.19,5426,0.3541027152176639
1973-02-10,329.53,5433,0.6719999786953395
1973-02-17,329.67,5440,0.7898876990250869
1973-02-24,329.7,5447,0.7977658762067676
1973-03-03,329.95,5454,1.0256345102404794
1973-03-10,330.11,5461,1.1634936011262766
1973-03-17,330.55,5468,1.5813431488639935
1973-03-24,330.83,5475,1.839183153453746
1973-03-31,330.68,5482,1.6670136148954953
1973-04-07,331.22,5489,2.184834533189303
1973-04-14,331.1,5496,2.042645908335089
1973-04-21,331.94,5503,2.860447740332802
1973-04-28,332.16,5510,3.0582400291826275
1973-05-05,332.21,5517,3.086022774884441
1973-05-12,332.35,5524,3.20379597743829
1973-05-19,332.63,5531,3.461559636844072
1973-05-26,332.58,5538,3.3893137531018738
1973-06-02,332.27,5545,3.0570583262117452
1973-06-09,332.58,5552,3.344793356173568
1973-06-16,332.02,5559,2.762518842987447
1973-06-23,331.63,5566,2.3502347866533455
1973-06-30,331.43,5573,2.1279411871712455
1973-07-07,331.53,5580,2.2056380445411037
1973-07-14,331.07,5587,1.7233253587630202
1973-07-21,330.08,5594,0.7110031298369108
1973-07-28,330.13,5601,0.7386713577628257
1973-08-04,330.05,5608,0.6363300425408056
1973-08-11,329.54,5615,0.1039791841707256
1973-08-18,329.36,5622,-0.09838121734730976
1973-08-25,328.53,5629,-0.9507511620133755
1973-09-01,328.45,5636,-1.0531306498273807
1973-09-08,327.65,5643,-1.8755196807894663
1973-09-15,327.81,5650,-1.737918254899455
1973-09-22,327.1,5657,-2.4703263721573876
1973-09-29,326.6,5664,-2.992744032563394
1973-10-06,327.05,5671,-2.5651712361174077
1973-10-13,327.4,5678,-2.237607982819384
1973-10-20,327.48,5685,-2.180054272669338
1973-10-27,327.18,5692,-2.502510105667284
1973-11-03,327.59,5699,-2.11497548181336
1973-11-10,328.02,5706,-1.7074504011072804
1973-11-17,328.2,5713,-1.549934863549197
1973-11-24,328.57,5720,-1.202428869139112
1973-12-01,329.05,5727,-0.7449324178770098
1973-12-08,328.7,5734,-1.117445509762888
1973-12-15,328.65,5741,-1.1899681447968078
1973-12-22,328.24,5748,-1.6225003229786807
1973-12-29,328.71,5755,-1.1750420443085545
1974-01-05,328.91,5762,-0.9975933087863496
1974-01-12,329.29,5769,-0.6401541164122477
1974-01-19,329.41,5776,-0.5427244671860763
1974-01-26,329.85,5783,-0.12530436110790788
1974-02-02,330.54,5790,0.5421062018222642
1974-02-09,330.81,5797,0.789507221604481
1974-02-16,330.61,5804,0.5668986982386741
1974-02-23,330.68,5811,0.6142806317248528
1974-03-02,330.79,5818,0.7016530220631125
1974-03-09,331.2,5825,1.0890158692532736
1974-03-16,332.11,5832,1.9763691732955522
1974-03-23,332.0,5839,1.8437129341897958
1974-03-30,331.56,5846,1.381047151936059
1974-04-06,332.47,5853,2.2683718265343487
1974-04-13,332.14,5860,1.915686957984576
1974-04-20,332.93,5867,2.6829925462868687
1974-04-27,333.17,5874,2.9002885914411536
1974-05-04,332.95,5881,2.657575093447406
1974-05-11,333.09,5888,2.7748520523057323
1974-05-18,333.27,5895,2.932119468016083
1974-05-25,332.87,5902,2.5093773405783963
1974-06-01,332.93,5909,2.54662566999275
1974-06-08,332.03,5916,1.6238644562590707
1974-06-15,332.03,5923,1.6010936993774294
1974-06-22,332.26,5930,1.80831339934781
1974-06-29,331.73,5937,1.2555235561702034
1974-07-06,331.73,5944,1.23272416984463
1974-07-13,331.29,5951,0.7699152403710059
1974-07-20,330.47,5958,-0.07290323225055317
1974-07-27,331.02,5965,0.4542687519797255
1974-08-03,330.09,5972,-0.4985688069378398
1974-08-10,329.92,5979,-0.6914159090033536
1974-08-17,329.29,5986,-1.3442725542169
1974-08-24,328.97,5993,-1.6871387425784405
1974-08-31,328.19,6000,-2.4900144740880137
1974-09-07,328.03,6007,-2.6728997487455786
1974-09-14,327.35,6014,-3.3757945665510647
1974-09-21,326.91,6021,-3.838698927504538
1974-09-28,327.38,6028,-3.3916128316060963
1974-10-05,327.39,6035,-3.4045362788555735
1974-10-12,327.06,6042,-3.757469269253022
1974-10-19,327.56,6049,-3.2804118027984828
1974-10-26,327.7,6056,-3.1633638794920103
1974-11-02,327.99,6063,-2.896325499333443
1974-11-09,328.09,6070,-2.81929666232287
1974-11-16,328.83,6077,-2.1022773684603067
1974-11-23,328.65,6084,-2.3052676177457556
1974-11-30,328.75,6091,-2.2282674101791144
1974-12-07,329.5,6098,-1.5012767457605491
1974-12-14,329.73,6105,-1.294295624489905
1974-12-21,329.82,6112,-1.2273240463673005
1974-12-28,329.78,6119,-1.2903620113926877
1975-01-04,329.93,6126,-1.1634095195660166
1975-01-11,329.82,6133,-1.2964665708873895
1975-01-18,330.27,6140,-0.8695331653567564
1975-01-25,331.13,6147,-0.03260930297409459
1975-02-01,331.18,6154,-0.005694983739431336
1975-02-08,331.47,6161,0.2612097923473016
1975-02-15,331.0,6168,-0.2318949747140664
1975-02-22,331.72,6175,0.46499071507668077
1975-03-01,331.88,6182,0.6018668617193725
1975-03-08,331.61,6189,0.30873346521411804
1975-03-15,331.96,6196,0.635590525560815
1975-03-22,332.27,6203,0.922438042759552
1975-03-29,332.58,6210,1.2092760168102927
1975-04-05,333.03,6217,1.6361044477130235
1975-04-12,333.58,6224,2.1629233354678377
1975-04-19,333.54,6231,2.0997326800746237
1975-04-26,333.13,6238,1.6665324815334088
1975-05-03,333.94,6245,2.453322739844168
1975-05-10,333.93,6252,2.420103455006938
1975-05-17,333.76,6259,2.2268746270217434
1975-05-24,333.73,6266,2.1736362558885958
1975-05-31,334.13,6273,2.550388341607402
1975-06-07,333.87,6280,2.2671308841783
1975-06-14,333.38,6287,1.7538638836011273
1975-06-21,333.45,6294,1.8005873398759604
1975-06-28,333.19,6301,1.51730125300287
1975-07-05,332.71,6308,1.0140056229816992
1975-07-12,332.05,6315,0.3307004498126389
1975-07-19,331.05,6322,-0.6926142665044495
1975-07-26,331.57,6329,-0.1959385259695523
1975-08-02,330.83,6336,-0.9592723285826423
1975-08-09,330.7,6343,-1.112615674343715
1975-08-16,330.35,6350,-1.4859685632527544
1975-08-23,329.3,6357,-2.5593309953097787
1975-08-30,328.88,6364,-3.0027029705148607
1975-09-06,329.45,6371,-2.456084488867873
1975-09-13,328.52,6378,-3.4094755503689385
1975-09-20,328.09,6385,-3.8628761550179433
1975-09-27,328.28,6392,-3.69628630281494
1975-10-04,328.03,6399,-3.9697059937599306
1975-10-11,328.05,6406,-3.973135227852879
1975-10-18,328.57,6413,-3.4765740050938803
1975-10-25,328.81,6420,-3.2600223254828506
1975-11-01,329.35,6427,-2.743480189019749
1975-11-08,329.2,6434,-2.9169475957047553
1975-11-15,329.17,6441,-2.9704245455376395
1975-11-22,329.54,6448,-2.6239110385185995
1975-11-29,330.14,6455,-2.0474070746475377
1975-12-06,330.35,6462,-1.8609126539244016
1975-12-13,330.54,6469,-1.6944277763493005
1975-12-20,331.13,6476,-1.1279524419222184
1975-12-27,331.29,6483,-0.9914866506430826
1976-01-03,331.57,6490,-0.7350304025119954
1976-01-10,331.51,6497,-0.8185836975288225
1976-01-17,331.74,6504,-0.6121465356936824
1976-01-24,331.87,6511,-0.5057189170065044
1976-01-31,332.28,6518,-0.11930084146740683
1976-02-07,332.19,6525,-0.2328923090762487
1976-02-14,332.52,6532,0.07350668016692907
1976-02-21,333.26,6539,0.7898961262621356
1976-02-28,332.48,6546,-0.013723970790636031
1976-03-06,332.81,6553,0.29264638900860973
1976-03-13,333.6,6560,1.0590072056598387
1976-03-20,333.14,6567,0.5753584791630146
1976-03-27,334.39,6574,1.8017002095182875
1976-04-03,334.73,6581,2.118032396725539
1976-04-10,334.26,6588,1.624355040784792
1976-04-17,334.42,6595,1.760668141696101
1976-04-24,334.54,6602,1.8569716994593932
1976-05-01,334.74,6609,2.0332657140746733
1976-05-08,334.33,6616,1.5995501855419434
1976-05-15,334.6,6623,1.845825113861281
1976-05-22,335.43,6630,2.6520904990325675
1976-05-29,334.87,6637,2.0683463410559284
1976-06-05,334.36,6644,1.5345926399312475
1976-06-12,334.63,6651,1.7808293956585999
1976-06-19,334.32,6658,1.4470566082379719
1976-07-03,333.66,6672,0.7394824039527634
1976-07-10,333.42,6679,0.4756809870881398
1976-07-17,332.85,6686,-0.11812997292446425
1976-07-24,332.47,6693,-0.5219504760850668
1976-07-31,332.13,6700,-0.8857805223937021
1976-08-07,331.72,6707,-1.319620111850213
1976-08-14,330.65,6714,-2.413469244454859
1976-08-21,330.69,6721,-2.397327920207374
1976-08-28,330.09,6728,-3.0211961391079285
1976-09-04,329.75,6735,-3.3850739011564883
1976-09-11,330.09,6742,-3.0689612063530376
1976-09-18,329.33,6749,-3.852858054697549
1976-09-25,328.42,6756,-4.786764446189977
1976-10-02,328.85,6763,-4.3806803808304835
1976-10-09,329.06,6770,-4.194605858619013
1976-10-16,329.6,6777,-3.6785408795554417
1976-10-23,329.17,6784,-4.1324854436399505
1976-10-30,329.03,6791,-4.296439550872435
1976-11-06,329.84,6798,-3.5104032012529274
1976-11-13,330.43,6805,-2.9443763947813295
1976-11-20,330.59,6812,-2.8083591314577916
1976-11-27,330.7,6819,-2.7223514112822045
1976-12-04,331.15,6826,-2.2963532342546387
1976-12-11,331.33,6833,-2.140364600375051
1976-12-18,331.92,6840,-1.5743855096433776
1976-12-25,332.2,6847,-1.3184159620598166
1977-01-01,332.58,6854,-0.9624559576241722
1977-01-08,332.43,6861,-1.1365054963365537
1977-01-15,333.14,6868,-0.45056457819691786
1977-01-22,333.24,6875,-0.3746332032052351
1977-01-29,333.22,6882,-0.4187113713615531
1977-02-05,333.41,6889,-0.2527990826658879
1977-02-12,333.33,6896,-0.35689633711825763
1977-02-19,333.45,6903,-0.2610031347185213
1977-02-26,333.63,6910,-0.10511947546683587
1977-03-05,334.1,6917,0.3407546406368738
1977-03-12,334.67,6924,0.8866192135926099
1977-03-19,335.11,6931,1.3024742434003542
1977-03-26,335.02,6938,1.1883197300600727
1977-04-02,335.53,6945,1.6741556735718177
1977-04-09,335.94,6952,2.0599820739356005
1977-04-16,336.01,6959,2.105798931151355
1977-04-23,336.12,6966,2.191606245219134
1977-04-30,336.78,6973,2.827404016138871
1977-05-07,336.8,6980,2.8231922439107393
1977-05-14,336.47,6987,2.4689709285345316
1977-05-21,336.84,6994,2.8147400700103162
1977-05-28,336.72,7001,2.6704996683381523
1977-06-04,336.49,7008,2.4162497235179785
1977-06-11,336.31,7015,2.2119902355498198
1977-06-18,336.19,7022,2.067721204433667
1977-06-25,336.03,7029,1.8834426301694975
1977-07-02,335.59,7036,1.4191545127574159
1977-07-09,335.1,7043,0.9048568521973266
1977-07-16,335.11,7050,0.8905496484891842
1977-07-23,334.6,7057,0.3562329016331205
1977-07-30,333.76,7064,-0.5080933883710372
1977-08-06,333.01,7071,-1.2824292215231594
1977-08-13,332.98,7078,-1.3367745978231937
1977-08-20,332.84,7085,-1.5011295172712948
1977-08-27,332.85,7092,-1.5154939798673013
1977-09-03,332.17,7099,-2.2198679856113586
1977-09-10,331.21,7106,-3.204251534503385
1977-09-17,332.1,7113,-2.3386446265433847
1977-09-24,330.96,7120,-3.5030472617314103
1977-10-01,330.45,7127,-4.037459440067437
1977-10-08,330.95,7134,-3.561881161551412
1977-10-15,331.52,7141,-3.01631242618339
1977-10-22,331.52,7148,-3.0407532339634145
1977-10-29,331.74,7155,-2.845203584891351
1977-11-05,332.13,7162,-2.479663478967268
1977-11-12,332.03,7169,-2.604132916191247
1977-11-19,332.59,7176,-2.0686118965631977
1977-11-26,332.85,7183,-1.833100420083099
1977-12-03,333.2,7190,-1.5075984867510215
1977-12-10,333.51,7197,-1.2221060965669608
1977-12-17,333.85,7204,-0.90662324953081
1977-12-24,334.25,7211,-0.53114994564271
1977-12-31,334.67,7218,-0.13568618490256767
1978-01-07,334.27,7225,-0.5602319673104716
1978-01-14,334.63,7232,-0.22478729286632415
1978-01-21,335.46,7239,0.5806478384297975
1978-01-28,335.94,7246,1.036073426577957
1978-02-04,335.0,7253,0.0714894715781611
1978-02-11,335.13,7260,0.17689597343030528
1978-02-18,335.66,7267,0.6822929321345441
1978-02-25,335.7,7274,0.6976803476907207
1978-03-04,336.27,7281,1.2430582200988738
1978-03-11,336.1,7288,1.0484265493591352
1978-03-18,336.8,7295,1.723785335471348
1978-03-25,337.39,7302,2.2891345784356076
1978-04-01,337.08,7309,1.954474278251837
1978-04-08,337.99,7316,2.8398044349200973
1978-04-15,337.94,7323,2.7651250484403818
1978-04-22,337.47,7330,2.270436118812654
1978-04-29,338.05,7337,2.8257376460369414
1978-05-06,338.07,7344,2.8210296301131734
1978-05-13,338.1,7351,2.826312071041457
1978-05-20,337.82,7358,2.5215849688217418
1978-05-27,337.9,7365,2.576848323454044
1978-06-03,338.48,7372,3.132102134938407
1978-06-10,338.23,7379,2.8573464032747893
1978-06-17,337.86,7386,2.462581128463114
1978-06-24,337.39,7393,1.9678063105034198
1978-07-01,337.69,7400,2.2430219493958248
1978-07-08,336.79,7407,1.3182280451402448
1978-07-15,336.72,7414,1.2234245977365958
1978-07-22,335.95,7421,0.42861160718496194
1978-07-29,335.69,7428,0.1437890734853795
1978-08-05,335.17,7435,-0.4010430033621901
1978-08-12,334.84,7442,-0.7558846233578151
1978-08-19,334.41,7449,-1.2107357865012887
1978-08-26,334.37,7456,-1.2755964927928858
1978-09-02,333.88,7463,-1.790466742232411
1978-09-09,332.88,7470,-2.81534653481998
1978-09-16,332.19,7477,-3.5302358705554866
1978-09-23,332.38,7484,-3.365134749438994
1978-09-30,332.76,7491,-3.0100431714705564
1978-10-07,332.1,7498,-3.694961136650022
1978-10-14,332.45,7505,-3.369888644977493
1978-10-21,333.02,7512,-2.82482569645299
1978-10-28,333.18,7519,-2.6897722910764514
1978-11-04,333.58,7526,-2.314728428847957
1978-11-11,333.85,7533,-2.0696941097673403
1978-11-18,333.88,7540,-2.064669333834786
1978-11-25,334.2,7547,-1.7696541010502642
1978-12-02,334.52,7554,-1.474648411413682
1978-12-09,334.8,7561,-1.2196522649250596
1978-12-16,335.15,7568,-0.8946656615844972
1978-12-23,335.12,7575,-0.9496886013918697
1978-12-30,335.32,7582,-0.7747210843472772
1979-01-06,335.36,7589,-0.7597631104505922
1979-01-13,335.97,7596,-0.17481467970196718
1979-01-20,336.85,7603,0.6801242078986434
1979-01-27,336.95,7610,0.7550535523512849
1979-02-03,336.9,7617,0.6799733536558961
1979-02-10,336.54,7624,0.29488361181262235
1979-02-17,336.71,7631,0.4397843268212682
1979-02-24,336.79,7638,0.49467549868199967
1979-03-03,337.12,7645,0.799557127394678
1979-03-10,337.79,7652,1.4444292129593919
1979-03-17,337.43,7659,1.05929175537608
1979-03-24,339.02,7666,2.624144754644817
1979-03-31,338.8,7673,2.3789882107655558
1979-04-07,338.17,7680,1.72382212373833
1979-04-14,338.66,7687,2.1886464935631125
1979-04-21,339.25,7694,2.7534613202398077
1979-04-28,339.6,7701,3.0782666037686113
1979-05-05,339.3,7708,2.7530623441493844
1979-05-12,338.88,7715,2.3078485413822136
1979-05-19,339.86,7722,3.262625195467024
1979-05-26,339.62,7729,2.9973923064038104
1979-06-02,339.93,7736,3.282149874192669
1979-06-09,339.52,7743,2.846897898833447
1979-06-16,338.9,7750,2.201636380326306
1979-06-23,338.95,7757,2.226365318671185
1979-06-30,339.0,7764,2.2510847138680106
1979-07-07,338.28,7771,1.5057945659168581
1979-07-14,337.82,7778,1.0204948748177571
1979-07-21,337.37,7785,0.5451856405707076
1979-07-28,336.84,7792,-0.010133136824435951
1979-08-04,337.03,7799,0.15453854263245148
1979-08-11,336.59,7806,-0.310799321058596
1979-08-18,336.17,7813,-0.7561467278976579
1979-08-25,334.56,7820,-2.391503677884714
1979-09-01,334.45,7827,-2.526870171019766
1979-09-08,334.0,7834,-3.0022462073027896
1979-09-15,334.21,7841,-2.817631786733841
1979-09-22,333.28,7848,-3.7730269093128754
1979-09-29,334.11,7855,-2.968431575039858
1979-10-06,334.1,7862,-3.003845783914869
1979-10-13,333.97,7869,-3.159269535937824
1979-10-20,333.74,7876,-3.4147028311088548
1979-10-27,334.16,7883,-3.020145669427791
1979-11-03,334.73,7890,-2.475598050894803
1979-11-10,334.86,7897,-2.371059975509752
1979-11-17,335.59,7904,-1.6665314432727882
1979-11-24,335.68,7911,-1.6020124541836935
1979-12-01,335.99,7918,-1.3175030082426247
1979-12-08,336.5,7925,-0.8330031054495066
1979-12-15,336.77,7932,-0.5885127458044508
1979-12-22,336.88,7939,-0.5040319293073594
1979-12-29,337.4,7946,-0.009560655958239295
1980-01-05,337.67,7953,0.23490107424288453
1980-01-12,337.48,7960,0.019353261296032542
1980-01-19,338.38,7967,0.8937959052011593
1980-01-26,338.49,7974,0.9782290059583261
1980-02-02,338.05,7981,0.5126525635674852
1980-02-09,338.14,7988,0.5770665780286208
1980-02-16,338.68,7995,1.0914710493418056
1980-02-23,338.26,8002,0.6458659775070146
1980-03-01,339.31,8009,1.6702513625241977
1980-03-08,339.54,8016,1.8746272043934482
1980-03-15,340.02,8023,2.3289935031145887
1980-03-22,340.54,8030,2.823350258687867
1980-03-29,341.01,8037,3.267697471113081
1980-04-05,340.41,8044,2.6420351403903624
1980-04-12,340.95,8051,3.156363266519577
1980-04-19,340.75,8058,2.930681849500843
1980-04-26,341.06,8065,3.2149908893341035
1980-05-03,341.52,8072,3.649290386019402
1980-05-10,341.3,8079,3.4035803395566973
1980-05-17,341.38,8086,3.4578607499460077
1980-05-24,340.92,8093,2.9721316171873013
1980-05-31,341.72,8100,3.7463929412806465
1980-06-07,341.38,8107,3.380644722225952
1980-06-14,341.39,8114,3.3648869600232842
1980-06-21,340.87,8121,2.8191196546726474
1980-06-28,340.4,8128,2.3233428061739687
1980-07-05,340.44,8135,2.3375564145273415
1980-07-12,339.78,8142,1.6517604797327294
1980-07-19,338.51,8149,0.3559550017901074
1980-07-26,338.92,8156,0.7401399806995528
1980-08-02,337.98,8163,-0.22568458353913456
1980-08-09,337.77,8170,-0.46151869092574316
1980-08-16,337.75,8177,-0.5073623414602935
1980-08-23,337.79,8184,-0.4932155351428378
1980-08-30,337.01,8191,-1.2990782719734284
1980-09-06,336.65,8198,-1.6849505519519994
1980-09-13,335.75,8205,-2.6108323750784734
1980-09-20,335.28,8212,-3.1067237413530506
1980-09-27,336.03,8219,-2.38262465077554
1980-10-04,335.83,8226,-2.608535103346071
1980-10-11,335.87,8233,-2.5944550990645325
1980-10-18,336.1,8240,-2.3903846379309925
1980-10-25,336.42,8247,-2.096323719945474
1980-11-01,336.65,8254,-1.8922723451079833
1980-11-08,336.98,8261,-1.5882305134184094
1980-11-15,337.14,8268,-1.4541982248769045
1980-11-22,337.31,8275,-1.3101754794833482
1980-11-29,337.41,8282,-1.2361622772377245
1980-12-06,337.77,8289,-0.9021586181402199
1980-12-13,338.1,8296,-0.5981645021905706
1980-12-20,338.39,8303,-0.3341799293889949
1980-12-27,338.72,8310,-0.030204899735394974
1981-01-03,338.94,8317,0.163760586770195
1981-01-10,339.13,8324,0.327716530127816
1981-01-17,339.39,8331,0.5616629303374907
1981-01-24,339.36,8338,0.5055997873991487
1981-01-31,339.55,8345,0.6695271013127808
1981-02-07,340.57,8352,1.6634448720784576
1981-02-14,340.04,8359,1.1073530996961267
1981-02-21,340.2,8366,1.2412517841657973
1981-02-28,341.11,8373,2.1251409254875284
1981-03-07,340.73,8380,1.719020523661186
1981-03-14,341.04,8387,2.002890578686902
1981-03-21,341.89,8394,2.826751090564585
1981-03-28,342.19,8401,3.100602059294374
1981-04-04,342.42,8408,3.304443484876117
1981-04-11,342.49,8415,3.3482753673098387
1981-04-18,342.78,8422,3.6120977065955913
1981-04-25,342.3,8429,3.1059105027333658
1981-05-02,342.95,8436,3.7297137557231395
1981-05-09,343.0,8443,3.753507465564951
1981-05-16,342.8,8450,3.5272916322587093
1981-05-23,342.7,8457,3.4010662558044373
1981-05-30,342.75,8464,3.424831336202317
1981-06-06,342.64,8471,3.288586873452118
1981-06-13,342.54,8478,3.162332867553971
1981-06-20,341.81,8485,2.4060693185077753
1981-06-27,341.64,8492,2.2097962263136424
1981-07-04,341.05,8499,1.5935135909714973
1981-07-11,340.87,8506,1.3872214124813809
1981-07-18,339.76,8513,0.2509196908432614
1981-07-25,340.21,8520,0.6746084260571479
1981-08-01,339.56,8527,-0.0017123818769277932
1981-08-08,338.92,8534,-0.6680427329590088
1981-08-15,338.48,8541,-1.1343826271890975
1981-08-22,337.57,8548,-2.07073206456721
1981-08-29,337.73,8555,-1.9370910450932115
1981-09-05,337.2,8562,-2.493459568767321
1981-09-12,337.03,8569,-2.689837635589356
1981-09-19,336.75,8576,-2.9962252455593443
1981-09-26,335.95,8583,-3.8226223986774244
1981-10-03,336.3,8590,-3.4990290949434097
1981-10-10,336.65,8597,-3.1754453343574482
1981-10-17,337.13,8604,-2.7218711169194307
1981-10-24,337.22,8611,-2.658306442629339
1981-10-31,337.56,8618,-2.3447513114873573
1981-11-07,337.87,8625,-2.0612057234933445
1981-11-14,338.14,8632,-1.8176696786472917
1981-11-21,338.57,8639,-1.41414317694921
1981-11-28,339.3,8646,-0.7106262183991703
1981-12-05,339.29,8653,-0.747118802997079
1981-12-12,339.41,8660,-0.6536209307429885
1981-12-19,339.65,8667,-0.4401326016369467
1981-12-26,340.23,8674,0.11334618432118759
1982-01-02,340.28,8681,0.13681542713129602
1982-01-09,340.39,8688,0.22027512679341044
1982-01-16,340.72,8695,0.5237252833075559
1982-01-23,341.13,8702,0.9071658966736891
1982-01-30,341.29,8709,1.0405969668918829
1982-02-06,341.94,8716,1.664018493961919
1982-02-13,341.11,8723,0.807430477884111
1982-02-20,341.14,8730,0.8108329186582637
1982-02-27,342.19,8737,1.8342258162844587
1982-03-06,342.66,8744,2.2776091707626733
1982-03-13,342.61,8751,2.20098298209291
1982-03-20,342.78,8758,2.3443472502750637
1982-03-27,342.81,8765,2.347701975309292
1982-04-03,342.96,8772,2.471047157195528
1982-04-10,343.3,8779,2.7843827959338228
1982-04-17,343.5,8786,2.957708891524021
1982-04-24,344.29,8793,3.7210254439663117
1982-05-01,343.83,8800,3.2343324532605493
1982-05-08,343.68,8807,3.0576299194068497
1982-05-15,344.29,8814,3.6409178424052016
1982-05-22,344.1,8821,3.424196222255489
1982-05-29,344.1,8828,3.3974650589577777
